"","FeatureID","Taxon","Domain","Supergroup","Division","Subdivision","Class","Order","Family","Genus","GENUS_SPECIES.x","Phylum","Grazer.Taxonomic.ID","GENUS","SPECIES","Synonym.Basionym","Feeding.Mode","Morphotype","ESD","Prey_MaxESD","Unknown","Bacteria","Detritus","Diatoms","Haptophytes","Chlorophytes","Cryptophytes","Raphidophytes","Pelagophytes","Dinoflagellates","Ciliates","Copepods","Copepod.Eggs...Nauplii","Metazoan.Host","Other","References","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","GENUS_SPECIES.y","DIST"
"207","a5d7eac028db1965ff5f160347e336e3","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Peridiniales_X;Sabulodinium;Sabulodinium_undulatum;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniales_X","Sabulodinium","Sabulodinium undulatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","6e5948af92807d3851e558587ef07820","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum_donghaiense;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Prorocentrales","Prorocentraceae","Prorocentrum","Prorocentrum donghaiense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","8c3eadb34b4af2b5580628d3ab924610","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Amphidomataceae;Amphidoma;Amphidoma_languida;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Amphidomataceae","Amphidoma","Amphidoma languida","Dinoflagellata","Amphidoma languida","Amphidoma","languida","","Mixotroph","CM*","14.4 µm","not recorded","","+","","","","","","","","","","","","","","Stoecker (1999); Tillmann et al. (2015); Duhamel et al. (2019)",NA,NA,NA,NA,NA,NA,NA,NA,"Amphidoma languida",0
"210","bc047b650ac3521faef2fd242ec9c3a3","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniales_X;Grammatodinium;Grammatodinium_tongyeonginum;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniales_X","Grammatodinium","Grammatodinium tongyeonginum","Dinoflagellata","Grammatodinium tongyeonginum","Grammatodinium","tongyeonginum","","Mixotroph","CM","22.7 - 35.6 µm","not recorded","+","","","","","","","","","","","","","","","Li et al. (2017)",NA,NA,NA,NA,NA,NA,NA,NA,"Grammatodinium tongyeonginum",0
"211","b86bfe6debcfc3c1db1492056394d1e1","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Thoracosphaeraceae;Pfiesteria;Pfiesteria_piscicida;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Thoracosphaeraceae","Pfiesteria","Pfiesteria piscicida","Dinoflagellata","Pfiesteria piscicda","Pfiesteria","piscicda","","Mixotroph","pSNCM","13.5 µm","40 µm","","","","+","","","+","+","","+","","","","","","Steidinger et al. (1996); Lewitus et al. (1999); Feinstein et al. (2002); Stoecker & Gustafson (2002); Jeong et al. (2006); Kang et al. (2018); Jeong et al. (2021); Park et al. (2021)",NA,NA,NA,NA,NA,NA,NA,NA,"Pfiesteria piscicda",1
"212","4827ec0e1db6f4c91f6d1eb331ef94ae","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium_fusiforme;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium fusiforme","Dinoflagellata","Gyrodinium fusiforme","Gyrodinium","fusiforme","","Heterotroph","SH","31.1 - 39.9 µm","40 µm","","","","+","","","","","","+","","","","","","Naustvoll (2000); Takano & Horiguchi (2004); Saito et al. (2006); Sherr & Sherr (2007)",NA,NA,NA,NA,NA,NA,NA,NA,"Gyrodinium fusiforme",0
"213","eeb4ba2e513252700593ed51bbaf46e3","Eukaryota;TSAR;Alveolata;Dinoflagellata;Noctilucophyceae;Noctilucales;Noctilucaceae;Noctiluca;Noctiluca_scintillans;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Noctilucophyceae","Noctilucales","Noctilucaceae","Noctiluca","Noctiluca scintillans","Dinoflagellata","Noctiluca scintillans","Noctiluca","scintillans","","Mixotroph","eSNCM","500–1,000 μm","not recorded","","+","+","+","+","+","+","","","+","+","","+","","","Sekiguchi & Kato (1976); Buskey (1995); Kirchner et al. (1996); Elbrächter & Qi (1998); Nakamura (1998); Quevedo et al. (1999); Rodríguez et al. (2005); Escalera et al. (2007); Gomez et al. (2010); Frangópulos et al. (2011); Almeda et al. (2014); Zhang et al. (2015); Stauffer et al. (2017); Hallegraeff et al. (2019); Jeong et al. (2021); Nishitani et al. (2020)",NA,NA,NA,NA,NA,NA,NA,NA,"Noctiluca scintillans",0
"214","ed5c40160a22109d14b53ef7f4a5fb74","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Amphidomataceae;Amphidoma;Amphidoma_languida;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Amphidomataceae","Amphidoma","Amphidoma languida","Dinoflagellata","Amphidoma languida","Amphidoma","languida","","Mixotroph","CM*","14.4 µm","not recorded","","+","","","","","","","","","","","","","","Stoecker (1999); Tillmann et al. (2015); Duhamel et al. (2019)",NA,NA,NA,NA,NA,NA,NA,NA,"Amphidoma languida",0
"215","6d5bf4f9f28411b9dc44806113b6ca0d","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium_fusiforme;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium fusiforme","Dinoflagellata","Gyrodinium fusiforme","Gyrodinium","fusiforme","","Heterotroph","SH","31.1 - 39.9 µm","40 µm","","","","+","","","","","","+","","","","","","Naustvoll (2000); Takano & Horiguchi (2004); Saito et al. (2006); Sherr & Sherr (2007)",NA,NA,NA,NA,NA,NA,NA,NA,"Gyrodinium fusiforme",0
"216","0081bb9bb167a72248b0a1850655d4fc","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Akashiwo;Akashiwo_sanguinea;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Akashiwo","Akashiwo sanguinea","Dinoflagellata","Akashiwo sanguinea ","Akashiwo","sanguinea","Gymnodinium sanguineum, Gymnodinium splendens","Mixotroph","CM"," 27 - 59.72 µm","28 µm","","+","","","+","","+","","","+","+","","","","","Bockstahler & Coats (1993); Jeong et al. (2005); Loder et al. (2012); Wu et al. (2021); Yang et al (2021); Mitra et al. (2023)",NA,NA,NA,NA,NA,NA,NA,NA,"Akashiwo sanguinea",0
"217","115c9cc8a37f3752504364ddc515b804","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum_donghaiense;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Prorocentrales","Prorocentraceae","Prorocentrum","Prorocentrum donghaiense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","6c723b103090ee5ab0a1add3953e0390","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Protoceratiaceae;Schuettiella;Schuettiella_mitra;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Protoceratiaceae","Schuettiella","Schuettiella mitra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","35797b85796c84a86455d2072eb5ed6c","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Moestrupia;Moestrupia_oblonga;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Moestrupia","Moestrupia oblonga","Dinoflagellata","Moestrupia oblonga","Moestrupia","oblonga","Gyrodinium oblonga","Mixotroph","CM","10.6 -12.3 µm","not recorded","+","","","","","","","","","","","","","","","Hansen & Daugbjerg (2011)",NA,NA,NA,NA,NA,NA,NA,NA,"Moestrupia oblonga",0
"220","db8cb7b195f5601b30701f705508b5f4","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium_fusiforme;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium fusiforme","Dinoflagellata","Gyrodinium fusiforme","Gyrodinium","fusiforme","","Heterotroph","SH","31.1 - 39.9 µm","40 µm","","","","+","","","","","","+","","","","","","Naustvoll (2000); Takano & Horiguchi (2004); Saito et al. (2006); Sherr & Sherr (2007)",NA,NA,NA,NA,NA,NA,NA,NA,"Gyrodinium fusiforme",0
"221","060d123fc1c357800c37603d56a22bb0","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium_fusiforme;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium fusiforme","Dinoflagellata","Gyrodinium fusiforme","Gyrodinium","fusiforme","","Heterotroph","SH","31.1 - 39.9 µm","40 µm","","","","+","","","","","","+","","","","","","Naustvoll (2000); Takano & Horiguchi (2004); Saito et al. (2006); Sherr & Sherr (2007)",NA,NA,NA,NA,NA,NA,NA,NA,"Gyrodinium fusiforme",0
"222","bab4daf362e10575be1265de05050d2d","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium_fusiforme;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium fusiforme","Dinoflagellata","Gyrodinium fusiforme","Gyrodinium","fusiforme","","Heterotroph","SH","31.1 - 39.9 µm","40 µm","","","","+","","","","","","+","","","","","","Naustvoll (2000); Takano & Horiguchi (2004); Saito et al. (2006); Sherr & Sherr (2007)",NA,NA,NA,NA,NA,NA,NA,NA,"Gyrodinium fusiforme",0
"223","826e76d4e489a3d2332f69fae7b1ad73","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Protoceratiaceae;Schuettiella;Schuettiella_mitra;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Protoceratiaceae","Schuettiella","Schuettiella mitra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","15a5aa3ebf4cfc0eac3d9aa4d0e722df","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Gonyaulax;Gonyaulax_polygramma;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Gonyaulax","Gonyaulax polygramma","Dinoflagellata","Gonyaulax polygramma","Gonyaulax","polygramma","G. schuetti","Mixotroph","CM","29.5 - 39.4 µm","20 µm","","+","","","","","+","","","+","","","","","","Jacobson & Anderson (1996); Jeong et al. (2005); Lee et al. (2016)",NA,NA,NA,NA,NA,NA,NA,NA,"Gonyaulax polygramma",0
"225","1961b13167dd16aaef9074d80cc7ea49","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Prorocentrales;Prorocentraceae;Prorocentrum;Prorocentrum_donghaiense;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Prorocentrales","Prorocentraceae","Prorocentrum","Prorocentrum donghaiense",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","63add365a234b2964a810fabdcf92f47","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium_fusiforme;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium fusiforme","Dinoflagellata","Gyrodinium fusiforme","Gyrodinium","fusiforme","","Heterotroph","SH","31.1 - 39.9 µm","40 µm","","","","+","","","","","","+","","","","","","Naustvoll (2000); Takano & Horiguchi (2004); Saito et al. (2006); Sherr & Sherr (2007)",NA,NA,NA,NA,NA,NA,NA,NA,"Gyrodinium fusiforme",0
"227","d5a97ea1e0bfc38359b5a33018bec2b1","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium_fusiforme;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium fusiforme","Dinoflagellata","Gyrodinium fusiforme","Gyrodinium","fusiforme","","Heterotroph","SH","31.1 - 39.9 µm","40 µm","","","","+","","","","","","+","","","","","","Naustvoll (2000); Takano & Horiguchi (2004); Saito et al. (2006); Sherr & Sherr (2007)",NA,NA,NA,NA,NA,NA,NA,NA,"Gyrodinium fusiforme",0
"228","40977524737219a0a312d870c25bc562","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium_fusiforme;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium fusiforme","Dinoflagellata","Gyrodinium fusiforme","Gyrodinium","fusiforme","","Heterotroph","SH","31.1 - 39.9 µm","40 µm","","","","+","","","","","","+","","","","","","Naustvoll (2000); Takano & Horiguchi (2004); Saito et al. (2006); Sherr & Sherr (2007)",NA,NA,NA,NA,NA,NA,NA,NA,"Gyrodinium fusiforme",0
"229","83b08c08a8ed27a5ff51081e705338ad","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Spiniferites;Spiniferites_mirabilis;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Spiniferites","Spiniferites mirabilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","832aff4ad5b5956ccd0552b669cad55f","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Gonyaulax;Gonyaulax_polygramma;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Gonyaulax","Gonyaulax polygramma","Dinoflagellata","Gonyaulax polygramma","Gonyaulax","polygramma","G. schuetti","Mixotroph","CM","29.5 - 39.4 µm","20 µm","","+","","","","","+","","","+","","","","","","Jacobson & Anderson (1996); Jeong et al. (2005); Lee et al. (2016)",NA,NA,NA,NA,NA,NA,NA,NA,"Gonyaulax polygramma",0
"231","8ad4a0497fd7fb425d8fd39b6e258ae5","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Amphidomataceae;Amphidoma;Amphidoma_languida;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Amphidomataceae","Amphidoma","Amphidoma languida","Dinoflagellata","Amphidoma languida","Amphidoma","languida","","Mixotroph","CM*","14.4 µm","not recorded","","+","","","","","","","","","","","","","","Stoecker (1999); Tillmann et al. (2015); Duhamel et al. (2019)",NA,NA,NA,NA,NA,NA,NA,NA,"Amphidoma languida",0
"232","847610421108acaf2a3766ed6486e06a","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Protoceratiaceae;Schuettiella;Schuettiella_mitra;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Protoceratiaceae","Schuettiella","Schuettiella mitra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","60a740b8c0f22bf86f85ffee61a9d449","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium_fusiforme;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium fusiforme","Dinoflagellata","Gyrodinium fusiforme","Gyrodinium","fusiforme","","Heterotroph","SH","31.1 - 39.9 µm","40 µm","","","","+","","","","","","+","","","","","","Naustvoll (2000); Takano & Horiguchi (2004); Saito et al. (2006); Sherr & Sherr (2007)",NA,NA,NA,NA,NA,NA,NA,NA,"Gyrodinium fusiforme",0
"234","11e26d0470b472d214738d940ca74ad6","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Blastodiniaceae;Blastodinium;Blastodinium_contortum;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Blastodiniaceae","Blastodinium","Blastodinium contortum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","b5fcb3d4120e4b42a46d43ca8f7596f8","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Margalefidinium;Margalefidinium_polykrikoides;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Margalefidinium","Margalefidinium polykrikoides","Dinoflagellata","Margalefidinium polykrikoides","Margalefidinium","polykrikoides","Cochlodinium polykrikoides","Mixotroph","CM","23 - 28.8 µm","11 µm","","+","","+","+","","+","","","+","","","","","","Jeong et al. (2004); Jeong et al. (2005)",NA,NA,NA,NA,NA,NA,NA,NA,"Margalefidinium polykrikoides",0
"236","891366c44f954c0127c105bbada4efda","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Spiniferites;Spiniferites_mirabilis;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Spiniferites","Spiniferites mirabilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","824cf91570e359e8d69625d389c2b5ed","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Pyrocystaceae;Alexandrium;Alexandrium_tamiyavanichii;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Pyrocystaceae","Alexandrium","Alexandrium tamiyavanichii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","e97465d98a61659d5c64ff699f6a500b","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Peridiniales_X;Sabulodinium;Sabulodinium_undulatum;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniales_X","Sabulodinium","Sabulodinium undulatum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","c9f377beecef3a0cc5f24a7f54310fca","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Amphidomataceae;Amphidoma;Amphidoma_languida;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Amphidomataceae","Amphidoma","Amphidoma languida","Dinoflagellata","Amphidoma languida","Amphidoma","languida","","Mixotroph","CM*","14.4 µm","not recorded","","+","","","","","","","","","","","","","","Stoecker (1999); Tillmann et al. (2015); Duhamel et al. (2019)",NA,NA,NA,NA,NA,NA,NA,NA,"Amphidoma languida",0
"240","3423bcd089ffa28f6070f43712d0de8c","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Peridiniales;Heterocapsaceae;Heterocapsa;Heterocapsa_nei/rotundata;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Heterocapsaceae","Heterocapsa","Heterocapsa nei/rotundata","Dinoflagellata","Heterocapsa nei/rotundata","Heterocapsa","nei/rotundata","","Mixotroph","CM","5.4 - 6.2 µm"," < 5 µm","","+","","+","","","","","","","","","","","","Jeong et al. (2005); Yoo et al. (2009); Jeong et al. (2010); Blossom et al. (2017); Millette et al. (2017); Lee et al. (2019)",NA,NA,NA,NA,NA,NA,NA,NA,"Heterocapsa nei/rotundata",0
"241","5072ddd0e909cb333494d852742700c8","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium_fusiforme;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium fusiforme","Dinoflagellata","Gyrodinium fusiforme","Gyrodinium","fusiforme","","Heterotroph","SH","31.1 - 39.9 µm","40 µm","","","","+","","","","","","+","","","","","","Naustvoll (2000); Takano & Horiguchi (2004); Saito et al. (2006); Sherr & Sherr (2007)",NA,NA,NA,NA,NA,NA,NA,NA,"Gyrodinium fusiforme",0
"242","653fa30f8ad4efa13bea5a22c49ff4c7","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Kareniaceae;Karlodinium;Karlodinium_veneficum;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Kareniaceae","Karlodinium","Karlodinium veneficum","Dinoflagellata","Karlodinium veneficum","Karlodinium","veneficum","Karlodinium micrum, Gyrodinium galatheanum","Mixotroph","CM","10.5 - 18.7 µm","10 µm","","+","","","","","+","","","+","","","","","","Li et al. (1999); Li et al. (2000); Li et al. (2001); Adolf et al. (2003); Adolf et al. (2006); Jeong et al. (2010); Calbet et al. (2011); Wang et al. (2011); Place et al. (2012); Zhou et al. (2015); Lin et al. (2018); Ferreira et al. (2022)",NA,NA,NA,NA,NA,NA,NA,NA,"Karlodinium veneficum",0
"243","b94bf7078018887c65238c563224c91e","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Kareniaceae;Karlodinium;Karlodinium_veneficum;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Kareniaceae","Karlodinium","Karlodinium veneficum","Dinoflagellata","Karlodinium veneficum","Karlodinium","veneficum","Karlodinium micrum, Gyrodinium galatheanum","Mixotroph","CM","10.5 - 18.7 µm","10 µm","","+","","","","","+","","","+","","","","","","Li et al. (1999); Li et al. (2000); Li et al. (2001); Adolf et al. (2003); Adolf et al. (2006); Jeong et al. (2010); Calbet et al. (2011); Wang et al. (2011); Place et al. (2012); Zhou et al. (2015); Lin et al. (2018); Ferreira et al. (2022)",NA,NA,NA,NA,NA,NA,NA,NA,"Karlodinium veneficum",0
"244","70ea655ce4e34790af15d016ef318677","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Akashiwo;Akashiwo_sanguinea;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Akashiwo","Akashiwo sanguinea","Dinoflagellata","Akashiwo sanguinea ","Akashiwo","sanguinea","Gymnodinium sanguineum, Gymnodinium splendens","Mixotroph","CM"," 27 - 59.72 µm","28 µm","","+","","","+","","+","","","+","+","","","","","Bockstahler & Coats (1993); Jeong et al. (2005); Loder et al. (2012); Wu et al. (2021); Yang et al (2021); Mitra et al. (2023)",NA,NA,NA,NA,NA,NA,NA,NA,"Akashiwo sanguinea",0
"245","7151334c5fe97b4835ed28e0d92df15e","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gonyaulacales;Gonyaulacaceae;Gonyaulax;Gonyaulax_polygramma;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Gonyaulax","Gonyaulax polygramma","Dinoflagellata","Gonyaulax polygramma","Gonyaulax","polygramma","G. schuetti","Mixotroph","CM","29.5 - 39.4 µm","20 µm","","+","","","","","+","","","+","","","","","","Jacobson & Anderson (1996); Jeong et al. (2005); Lee et al. (2016)",NA,NA,NA,NA,NA,NA,NA,NA,"Gonyaulax polygramma",0
"246","fbebfbb2a2b7f4132104dc80fcead76a","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium_fusiforme;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium fusiforme","Dinoflagellata","Gyrodinium fusiforme","Gyrodinium","fusiforme","","Heterotroph","SH","31.1 - 39.9 µm","40 µm","","","","+","","","","","","+","","","","","","Naustvoll (2000); Takano & Horiguchi (2004); Saito et al. (2006); Sherr & Sherr (2007)",NA,NA,NA,NA,NA,NA,NA,NA,"Gyrodinium fusiforme",0
"247","144aa282564ad94d9538dd7910f9cf1a","Eukaryota;TSAR;Alveolata;Dinoflagellata;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Gyrodinium;Gyrodinium_fusiforme;","Eukaryota","TSAR","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","Gyrodinium fusiforme","Dinoflagellata","Gyrodinium fusiforme","Gyrodinium","fusiforme","","Heterotroph","SH","31.1 - 39.9 µm","40 µm","","","","+","","","","","","+","","","","","","Naustvoll (2000); Takano & Horiguchi (2004); Saito et al. (2006); Sherr & Sherr (2007)",NA,NA,NA,NA,NA,NA,NA,NA,"Gyrodinium fusiforme",0
